"id","date","user","pc","to","cc","bcc","from","activity","size","attachments","content"
"{W1B3-Q4TN43BN-4355PGAC}","01/04/2010 07:53:38","KWH0173","PC-6059","Jaden.Martena.Velazquez@dtaa.com;Hakeem.Byron.Weaver@dtaa.com","Brett.Arden.Dawson@dtaa.com","Kato.Wang.Hewitt@dtaa.com","Kato.Wang.Hewitt@dtaa.com","Send","1635018","C:\UW378PIP.doc(869520);C:\KWH0173\9AWR1BHB.doc(740962)","This would also place the D&RG in competition with the First Transcontinental Railroad, then operated by Union Pacific Railroad and Central Pacific Railroad. Residents of Richfield soon started to call I-70 ""Cocaine Lane""."
"{S6W8-Q1EV79MT-1272HIFC}","01/04/2010 07:53:39","KRC1469","PC-4621","Connor.James.Gray@dtaa.com;Preston.Stone.Foreman@dtaa.com","Shelly.Virginia.Madden@dtaa.com","","Kenneth.Ronan.Camacho@dtaa.com","Send","20183","","In 1885, Cantor extended his theory of order types so that the ordinal numbers simply became a special case of order types. Using this sequence, he constructs nested intervals whose intersection contains a real number not in the sequence. Cantor attempts to prove that if A and B are sets with A equivalent to a subset of B and B equivalent to a subset of A, then A and B are equivalent. In 1891, he published a paper containing his elegant ""diagonal argument"" for the existence of an uncountable set."
"{Z0Z7-O4HL24WS-7630YESO}","01/04/2010 07:53:41","IQG0798","PC-4582","Ila.Quin.Gates@dtaa.com","","","Chaney.Gannon.Byrd@dtaa.com","View","25724","","C. b. graptogyne is also specifically listed as endangered on the Australian Environment Protection and Biodiversity Conservation Act 1999. Although Red-tailed Black Cockatoos feed on a wide variety of native and introduced grains, the mainstay of their diet is eucalyptus seeds. The Red-tailed Black Cockatoo is the type species of the genus Calyptorhynchus, the name of which is derived from the Greek calypto-/???????- ""hidden"" and rhynchus/?????? ""beak""."
"{K1W3-K7SV71GF-0191KELI}","01/04/2010 07:53:42","CSP0287","PC-2129","Cassidy.Signe.Payne@dtaa.com","","","JKL917@northropgrumman.com","View","37812","","In July 2008, it was announced that the Neumunster Zoo in northern Germany, which owns Knut's father, was suing the Berlin Zoo for the profits from Knut's success. Donnerstag Mittag."" Plush toy company Steiff produced several Knut-based plush toys in three sizes and models: sitting, standing, and lying down. The publicity from this coverage raised Knut's profile from national to international. The national mint also issued 25,000 special commemorative silver coins to mark his birthday."
"{W4W2-C3VL53RV-0916UEDE}","01/04/2010 07:53:42","DBS1287","PC-5717","Desiree.Blossom.Snyder@dtaa.com","","","Teagan-Lindsay@harris.com","View","15365","","He finished the tournament with 408 runs at an average of 40.80 at a strike rate of 105. Gilchrist scored 45, 103 and 32 as Australia swept the ODIs 3-0, and top-scored with 94 in the first innings of the one-off Test, which Australia won. Gilchrist captained the team in the Fourth Test at Headingley after an injury to Steve Waugh."
"{N8Y3-N2FI18QY-3564OZLC}","01/04/2010 07:53:43","XEN0685","PC-5062","Warren.Ulysses.Cantrell@dtaa.com","","","Xerxes.Ella.Nolan@dtaa.com","Send","30141","","Nigel owed his advancement to his uncle, as did Nigel's probable brother Alexander, who like Nigel was advanced to episcopal status. Both occupying forces did damage to the lands of the diocese and the cathedral chapter. Nigel rebelled and deserted to Stephen's rival Matilda, but eventually reconciled with Stephen."
"{C3W7-B3TW57WY-9259KUOK}","01/04/2010 07:53:47","CJR0925","PC-5828","Cade.Jackson.Rivers@dtaa.com","","","Wylie.Calvin.Cooper@dtaa.com","View","26785","","Harvey moved his office to his cottage next to the amphitheater, as work continued on the Pyramid. The land for the amphitheater was first dug in late 1923, and construction continued off and on for the next five years whenever financing, building materials, and labor were available."
"{X3O6-J9LP01DS-0410UYDB}","01/04/2010 07:53:47","KWG2536","PC-9399","Karyn.Whoopi.Garrett@dtaa.com","","","Alice_Prince@lockheedmartin.com","View","37941","","The findings of this paper were disputed by observational astronomers, as even with the Hubble Space Telescope images of the comet revealed no trace of a double nucleus. Hale-Bopp was again detected in December 2010 when it was 30.7AU from the Sun. The comet was visible well before the sky got fully dark each night, and while many great comets are very close to the Sun as they pass perihelion, comet Hale-Bopp was visible all night to northern hemisphere observers. Its greatest distance from the sun (aphelion) will be about 370 AU, reduced from about 525 AU. I mean, by the time that telegram got here, Alan Hale had already e-mailed us three times with updated coordinates."""
"{W9V6-Q5VX08RF-7477LJPT}","01/04/2010 07:53:50","DIO3531","PC-9340","Damon.Igor.Oliver@dtaa.com","","","Athena.M.Ray@harris.com","View","28901","","The Walkinshaws owned the lands of Barrowfield and Camlachie, and her father had become a wealthy Glasgow merchant (founding the textile village of Calton). However, the Prince reacted angrily, refusing even to see them, forcing their helpless return to France, from where Charlotte's pleading letters continued."
"{B1W6-U9FZ69GL-5126XIOQ}","01/04/2010 07:53:51","RBK1607","PC-8206","Flynn.Hamilton.Murray@dtaa.com;Theodore.Lane.Mosley@dtaa.com","Irma.Shannon.Rice@dtaa.com","","Rashad.Beau.Kim@dtaa.com","Send","47584","","Admiral Hipper set sail on 15 December 1914 for another such raid and successfully bombarded several English towns, but British destroyers escorting the 1st BCS had already encountered German destroyers of the High Seas Fleet at 5:15 am and fought an inconclusive action with them. Admiral Beatty's 1st BCS, now reduced to four ships, including Lion, as well as Vice Admiral Sir George Warrender's 2nd Battle Squadron with six dreadnoughts, was detached from the Grand Fleet in an attempt to intercept the Germans near Dogger Bank."
"{X5S0-O3YC17JP-4973OKVB}","01/04/2010 07:53:53","KRP1782","PC-9578","Randall.Kamal.Foley@dtaa.com","Nicole.Hanna.Craft@dtaa.com","","Kathleen.Remedios.Pittman@dtaa.com","Send","26301","","Chennai is well connected to other parts of India by road. The city has two main railway terminals."
"{U8P1-A2HU73HD-4253MIJZ}","01/04/2010 07:53:57","DBS1287","PC-5717","Desiree.Blossom.Snyder@dtaa.com","","","Chandler.Levi.Lang@dtaa.com","View","27562","","Therefore AABB has proportions 1, 1, 3?, 3?: correlation on the macroscopic level. The proportions were chosen arbitrarily in all but the last four pieces in the cycle: sonatas XIII and XVI use symmetrical proportions, and sonatas XIV and XV share the 2, 2, 3, 3 proportion. On many other occasions in the late 1940s and early 1950s, Cage performed it himself."
"{I0A6-F4LG87PT-0254GKBN}","01/04/2010 07:53:57","DIO3531","PC-9340","Sandra.Yoko.Payne@dtaa.com","","","Damon.Igor.Oliver@dtaa.com","Send","1472889","C:\XKPJIZ53.doc(1417210)","She continually, and unsuccessfully, sought gifts of jewels or money from her close-fisted father; but this was probably largely out of a concern for the welfare of her mother and children. When Charlotte eventually left France for Florence, she entrusted the children - and she was only just recovering from her son's birth - to the care of her mother, and it appears that few, and certainly not her father, knew of their existence. She was finally reconciled with her father in 1784, when he legitimised her and created her Duchess of Albany. Charles never forgave Clementina for depriving him of ""ye cheild"", and stubbornly refused to pay anything for their support."
"{M3S2-R7PB31KE-9128YHVX}","01/04/2010 07:53:57","DKC2710","PC-6651","Deirdre.Kiona.Clark@dtaa.com","","","ASM83@harris.com","View","39954","","EDT (2100 UTC) on August 23, 2005, partially from the remains of Tropical Depression Ten, which had dissipated due to the effects of a nearby upper tropospheric trough. CDT on August 27, and by 12:40 a.m. CDT on August 28, Katrina was upgraded to a Category 4 hurricane with maximum sustained winds of 145 mph (233 km/h). Immediately after the storm entered the Gulf of Mexico, the low wind shear, good upper-level outflow, and the warm sea surface temperatures of the Gulf Loop Current caused Katrina to intensify rapidly."
"{A3H3-L4FZ05BD-6217JSKZ}","01/04/2010 07:53:57","XKG3379","PC-1331","Xavier.Kieran.Gordon@dtaa.com","","","Justine.Carly.Alston@dtaa.com","View","49736","","The Sum of Things was published posthumously, for on 4 July 1980 Manning suffered a severe stroke while visiting friends in the Isle of Wight. Durrell described her as a ""hook-nosed condor"", whose critical manner was unappreciated by many who knew her."
"{U9F7-W6DU40UB-7195GIIU}","01/04/2010 07:53:58","YAC1330","PC-0830","Yuli.Austin.Carlson@dtaa.com","","","Urielle_H_James@lockheedmartin.com","View","38424","","Brodhead's expedition was part of Washington's wide-ranging, coordinated offensive of the summer of 1779 that also included the larger, concurrent Sullivan Campaign led by Maj. Gen. John Sullivan and Brig. The Virginians in Long's composite company remained attached to the 11th Virginia Regiment and fought at the same engagements in 1777 and 1778. The reorganization, which was implemented on March 21, served to supplement forces engaged in the defense of frontier settlements of present-day western Pennsylvania and vicinity from Indian raids that had started in early 1777."
"{H5I3-A3JL83LH-1117PELM}","01/04/2010 07:54:00","WRS0198","PC-3574","Wylie.Robert.Stephens@dtaa.com","","","Xaviera_Lambert@raytheon.com","View","18223","","In early 1940, a large number of Poles were transferred to the Mauthausen-Gusen complex. These numbers reflected the increasing use of Polish, Czech, Russian, and Balkan teenagers as slave labour as the war continued. In Gusen I, the prisoners were ordered to build several large tunnels beneath the hills surrounding the camp (code-named Kellerbau). A year later, the company ordered the construction of the first camp at Gusen."
"{K6O9-O0XH16TV-5913FWQI}","01/04/2010 07:54:01","JNP0634","PC-7543","Joelle.Nicole.Patrick@dtaa.com","","","Owen.Thomas.Glenn@dtaa.com","View","33015","","With the conflict at an end, the division was no longer required by the United States Army, and it was permanently inactivated at Fort Bragg, North Carolina on 25 February 1946, with its personnel transferred to the command of the 82nd Airborne Division. A recommendation was made that night glider landings should be considered only when an emergency existed, and that otherwise gliders should take off during the night and land during daylight to avoid the wide dispersal of airborne troops and a decrease in efficiency. During this period, the activities of the division were primarily based around airborne training, as well as taking part in several training exercises. Poor weather delayed the beginning of the exercise until the night of 25 September, and it was only then that the aircraft carrying the first three battalions of paratroopers could take off and attempt to drop the airborne troops on three separate drop zones."
"{D6L0-N7QY49PW-7315VTWL}","01/04/2010 07:54:01","TBS3865","PC-5705","Marcia.Rebekah.Garner@dtaa.com;William.Brian.Duffy@dtaa.com","","","Thane.Burke.Solomon@dtaa.com","Send","2623767","C:\TBS3865\JDHBQV3J.doc(420984);C:\86S9M75\EZJCOB5H.jpg(747653);C:\12n62p6\Q5KD98NW.doc(1422044)","However, climate changes associated with the end of the last glacial period and the extinction of the Pleistocene megafauna led to a subsequent reduction in range and population. The Wiyot tribe of California say that the condor recreated mankind after Above Old Man wiped humanity out with a flood. If the chick or egg is lost or removed, the parents ""double clutch"", or lay another egg to take the lost one's place. The population of the condors has risen due to these wild and also captive nestings. Condor numbers dramatically declined in the 20th century due to poaching, lead poisoning, and habitat destruction."
